sample_id,true_polarity,predicted_polarity,true_intensity,predicted_intensity,prob_negative,prob_neutral,prob_positive
80855$_$7,Neutral,Negative,0.0,-0.46139582991600037,0.5536054372787476,0.3223608136177063,0.12403371185064316
80855$_$20,Positive,Negative,1.0,-0.037208717316389084,0.34926778078079224,0.37386566400527954,0.2768665850162506
830KzUc6CbU$_$0,Neutral,Neutral,0.0,0.0,0.14906863868236542,0.6513012647628784,0.19963014125823975
830KzUc6CbU$_$13,Positive,Negative,0.3333333432674408,-0.29690033197402954,0.4680274426937103,0.38330337405204773,0.14866916835308075
84140$_$0,Positive,Negative,1.3333333730697632,-0.05980323627591133,0.48710450530052185,0.1211586594581604,0.39173680543899536
84140$_$5,Negative,Negative,-1.3333333730697632,-1.4300386905670166,0.8912061452865601,0.061486802995204926,0.04730704426765442
89835$_$1,Positive,Positive,1.0,0.46470633149147034,0.07460464537143707,0.3566119968891144,0.5687833428382874
89835$_$0,Neutral,Positive,0.0,0.5324610471725464,0.07329489290714264,0.34754836559295654,0.5791566967964172
89835$_$4,Negative,Negative,-2.6666667461395264,-0.5506357550621033,0.6302745342254639,0.2611505389213562,0.10857490450143814
89835$_$7,Negative,Negative,-2.3333332538604736,-1.801628828048706,0.9394093751907349,0.03400298207998276,0.026587653905153275
8eaYvALnJ0o$_$1,Positive,Positive,2.0,0.9988861083984375,0.043890874832868576,0.13418202102184296,0.8219270706176758
8eaYvALnJ0o$_$0,Positive,Positive,1.6666666269302368,1.2294937372207642,0.034263622015714645,0.08533211797475815,0.8804041743278503
8x_nCOh6Wmc$_$6,Positive,Positive,1.0,0.5634291172027588,0.16591492295265198,0.20765605568885803,0.62642902135849
96642$_$1,Neutral,Negative,0.0,-1.1495282649993896,0.7601276636123657,0.17187702655792236,0.06799529492855072
96642$_$3,Positive,Positive,0.6666666865348816,1.0392709970474243,0.08660373836755753,0.1786492019891739,0.7347471117973328
96642$_$2,Neutral,Neutral,0.0,0.0,0.0902625024318695,0.5393193364143372,0.3704182207584381
96642$_$4,Negative,Negative,-2.0,-1.8776357173919678,0.9429168701171875,0.03423137217760086,0.022851835936307907
99501$_$10,Negative,Negative,-1.6666666269302368,-0.6004761457443237,0.670640766620636,0.16999346017837524,0.15936574339866638
99501$_$13,Negative,Negative,-1.6666666269302368,-1.2737009525299072,0.8745201230049133,0.0793534591794014,0.04612646624445915
99501$_$1,Neutral,Positive,0.0,0.37825989723205566,0.06928499042987823,0.47333651781082153,0.45737847685813904
99501$_$0,Positive,Neutral,0.3333333432674408,0.0,0.09597174823284149,0.6188685894012451,0.2851596772670746
99501$_$5,Negative,Negative,-0.3333333432674408,-0.704964280128479,0.7144044637680054,0.18915905058383942,0.09643647074699402
99501$_$7,Negative,Positive,-1.0,0.6067123413085938,0.1275450736284256,0.25936466455459595,0.6130902767181396
9QI-9w_VdB4$_$0,Positive,Positive,0.3333333432674408,0.4057885706424713,0.10824558883905411,0.31171756982803345,0.5800368785858154
AG5EY8ZaFj4$_$3,Positive,Positive,0.3333333432674408,0.36920347809791565,0.0734766349196434,0.4210509657859802,0.5054724216461182
AG5EY8ZaFj4$_$15,Positive,Positive,0.3333333432674408,0.3105189800262451,0.10400420427322388,0.3855942189693451,0.5104016065597534
Arh2TKRi_mg$_$15,Positive,Positive,1.0,0.700925350189209,0.05770730972290039,0.2177771031856537,0.7245155572891235
Arh2TKRi_mg$_$14,Positive,Positive,1.3333333730697632,0.6960859894752502,0.05745334178209305,0.1940951645374298,0.7484515309333801
Arh2TKRi_mg$_$16,Positive,Positive,0.6666666865348816,0.4735371470451355,0.10448096692562103,0.29818448424339294,0.5973345041275024
Arh2TKRi_mg$_$19,Positive,Positive,0.3333333432674408,0.5206089019775391,0.10331185907125473,0.2524559199810028,0.6442321538925171
Arh2TKRi_mg$_$32,Positive,Positive,2.0,1.3706690073013306,0.03117484785616398,0.07066254317760468,0.8981626629829407
Arh2TKRi_mg$_$28,Negative,Negative,-0.6666666865348816,-0.48203200101852417,0.6442764401435852,0.2313709259033203,0.12435261905193329
Arh2TKRi_mg$_$3,Positive,Positive,0.6666666865348816,0.41706204414367676,0.09814877808094025,0.3448464274406433,0.5570048093795776
AxNy9TeTLq8$_$0,Positive,Positive,1.3333333730697632,1.2073414325714111,0.029267627745866776,0.0743035301566124,0.8964288830757141
BSKAHXFYF_I$_$1,Positive,Neutral,0.3333333432674408,0.0,0.15965139865875244,0.6262105107307434,0.21413806080818176
BSKAHXFYF_I$_$3,Positive,Positive,0.6666666865348816,0.2580563426017761,0.09630967676639557,0.4606683850288391,0.44302186369895935
BSKAHXFYF_I$_$7,Positive,Neutral,0.3333333432674408,0.0,0.11297641694545746,0.5786200761795044,0.3084035813808441
BSKAHXFYF_I$_$8,Positive,Neutral,0.3333333432674408,0.0,0.11870358884334564,0.5160768628120422,0.3652195930480957
Baz0VVQ-E9E$_$10,Negative,Negative,-0.3333333432674408,-0.9570120573043823,0.8067797422409058,0.12420755624771118,0.06901270151138306
Baz0VVQ-E9E$_$1,Neutral,Neutral,0.0,0.0,0.24949593842029572,0.4980939030647278,0.2524102032184601
Baz0VVQ-E9E$_$5,Negative,Negative,-0.6666666865348816,-0.6769856214523315,0.7189206480979919,0.19958078861236572,0.08149860799312592
Baz0VVQ-E9E$_$7,Positive,Positive,0.6666666865348816,0.8351690173149109,0.0941406637430191,0.15142163634300232,0.7544376850128174
CJGuudyvA0Y$_$4,Negative,Negative,-0.6666666865348816,-0.22720229625701904,0.4987204968929291,0.269196093082428,0.23208341002464294
CPjbogfLHR4$_$2,Neutral,Neutral,0.0,0.0,0.2983279526233673,0.40027254819869995,0.30139949917793274
CPjbogfLHR4$_$5,Positive,Positive,2.0,0.6144686937332153,0.052093517035245895,0.26033803820610046,0.6875684261322021
DdUJojoFU_c$_$11,Positive,Positive,0.6666666865348816,0.3790251314640045,0.14860159158706665,0.32173314690589905,0.5296652913093567
DdUJojoFU_c$_$15,Positive,Positive,0.3333333432674408,0.6587530374526978,0.05640774965286255,0.23512041568756104,0.7084717750549316
DdUJojoFU_c$_$14,Neutral,Positive,0.0,0.9090978503227234,0.04766329005360603,0.1536800116300583,0.7986566424369812
DdUJojoFU_c$_$17,Positive,Neutral,0.3333333432674408,0.0,0.2899906039237976,0.43502920866012573,0.27498024702072144
DdUJojoFU_c$_$16,Positive,Positive,1.0,1.0798081159591675,0.036120325326919556,0.11217224597930908,0.8517074584960938
DdUJojoFU_c$_$2,Positive,Positive,0.3333333432674408,0.7133293151855469,0.07586634904146194,0.21443550288677216,0.7096981406211853
DdUJojoFU_c$_$6,Positive,Positive,0.6666666865348816,0.40909892320632935,0.13725805282592773,0.3723472058773041,0.4903947412967682
DdUJojoFU_c$_$8,Positive,Positive,1.0,0.4261283874511719,0.11271253973245621,0.3492910861968994,0.5379963517189026
DlbYiwOnTyk$_$1,Negative,Positive,-0.3333333432674408,0.3678768277168274,0.08726350963115692,0.3900373578071594,0.5226990580558777
E8MuzHUhUHk$_$15,Positive,Positive,1.6666666269302368,1.137704610824585,0.03285787254571915,0.10199499130249023,0.8651472330093384
E8MuzHUhUHk$_$14,Positive,Positive,0.6666666865348816,0.7964275479316711,0.06308095157146454,0.15457549691200256,0.7823435068130493
E8MuzHUhUHk$_$16,Positive,Positive,2.0,1.1031947135925293,0.03568217158317566,0.09505917131900787,0.8692587018013
E8MuzHUhUHk$_$2,Neutral,Positive,0.0,0.41838496923446655,0.10294333845376968,0.3073710799217224,0.5896855592727661
E8MuzHUhUHk$_$9,Positive,Negative,0.3333333432674408,-0.11550344526767731,0.400310218334198,0.36585110425949097,0.23383864760398865
EEjCkc82oyk$_$7,Negative,Negative,-1.0,-0.7034978866577148,0.731044590473175,0.19347147643566132,0.07548391073942184
EEjCkc82oyk$_$9,Neutral,Negative,0.0,-0.3478533625602722,0.5275761485099792,0.3165798783302307,0.15584400296211243
EQxkXiWAm08$_$8,Positive,Neutral,0.3333333432674408,0.0,0.18711751699447632,0.6055542826652527,0.2073281705379486
ET1cU5_A2YM$_$1,Negative,Negative,-2.3333332538604736,-0.6763980388641357,0.7116849422454834,0.19187889993190765,0.09643615782260895
ET1cU5_A2YM$_$3,Neutral,Negative,0.0,-0.2750631272792816,0.5308474898338318,0.27796465158462524,0.191187784075737
ET1cU5_A2YM$_$6,Negative,Negative,-2.0,-0.6340876221656799,0.7063619494438171,0.20296263694763184,0.09067539125680923
EmmuWoCUgXs$_$22,Negative,Positive,-0.6666666865348816,0.35325366258621216,0.08667217940092087,0.4420959949493408,0.4712318480014801
EmmuWoCUgXs$_$7,Negative,Negative,-0.6666666865348816,-0.6559181809425354,0.6774960160255432,0.1402946412563324,0.182209312915802
Es9MkKsMsjU$_$10,Negative,Neutral,-1.3333333730697632,0.0,0.2783329486846924,0.46539831161499023,0.2562687397003174
Es9MkKsMsjU$_$12,Negative,Negative,-1.6666666269302368,-1.0913937091827393,0.8408445119857788,0.09947067499160767,0.0596848726272583
Es9MkKsMsjU$_$2,Negative,Negative,-1.6666666269302368,-1.2070176601409912,0.8596360087394714,0.08569797873497009,0.054665982723236084
Es9MkKsMsjU$_$7,Negative,Negative,-1.6666666269302368,-1.4606815576553345,0.8996288180351257,0.05667668581008911,0.04369444027543068
Ezn3p5FWF_U$_$4,Positive,Positive,1.0,0.9741703867912292,0.05651204660534859,0.11297832429409027,0.8305096626281738
F1U26PLiXjM$_$1,Positive,Positive,0.6666666865348816,0.3277396261692047,0.1379777193069458,0.36142200231552124,0.500600278377533
F6JV-K840EY$_$2,Neutral,Negative,0.0,-0.11948839575052261,0.37698468565940857,0.4216497540473938,0.20136551558971405
FB_b1dm0SRY$_$10,Neutral,Negative,0.0,-0.3143909275531769,0.5339096188545227,0.30778414011001587,0.15830619633197784
FB_b1dm0SRY$_$0,Positive,Positive,0.3333333432674408,0.2354484498500824,0.1486012041568756,0.4519883096218109,0.39941051602363586
FB_b1dm0SRY$_$6,Positive,Positive,0.6666666865348816,0.14868228137493134,0.2873011529445648,0.3135647475719452,0.3991340696811676
FB_b1dm0SRY$_$9,Neutral,Negative,0.0,-0.4301629960536957,0.6224559545516968,0.24177603423595428,0.13576792180538177
FB_b1dm0SRY$_$8,Positive,Positive,1.6666666269302368,1.010230302810669,0.060698460787534714,0.12576325237751007,0.8135382533073425
FxxJB8hBpyQ$_$1,Negative,Negative,-0.3333333432674408,-0.13256728649139404,0.49298200011253357,0.23367401957511902,0.273343950510025
Fy0Uid9afM8$_$0,Negative,Negative,-1.0,-0.2221033126115799,0.4680452346801758,0.34201663732528687,0.18993811309337616
Fy0Uid9afM8$_$3,Negative,Negative,-0.6666666865348816,-0.42338991165161133,0.6367724537849426,0.24086794257164001,0.12235961109399796
Fy0Uid9afM8$_$5,Negative,Negative,-1.3333333730697632,-0.11067242920398712,0.4253460764884949,0.3777032494544983,0.19695062935352325
Fy0Uid9afM8$_$4,Negative,Negative,-1.0,-0.22083356976509094,0.4619657099246979,0.37428808212280273,0.16374626755714417
H1DpVwktfDQ$_$0,Positive,Negative,1.6666666269302368,-0.5777849555015564,0.6429163217544556,0.20286154747009277,0.15422208607196808
HGicRLwgtkM$_$1,Positive,Positive,1.0,0.44851237535476685,0.11263296753168106,0.3379002511501312,0.5494667291641235
HGicRLwgtkM$_$3,Positive,Positive,1.0,0.30818042159080505,0.133317232131958,0.3846161365509033,0.48206663131713867
HGicRLwgtkM$_$2,Positive,Positive,2.0,0.5569792985916138,0.071837417781353,0.2818678617477417,0.6462947130203247
HGicRLwgtkM$_$6,Positive,Positive,2.3333332538604736,0.5668511390686035,0.0694265142083168,0.28192466497421265,0.6486488580703735
HmXXW45eZL4$_$1,Negative,Negative,-0.3333333432674408,-0.1302068680524826,0.47054529190063477,0.2291865050792694,0.3002682030200958
HmXXW45eZL4$_$4,Neutral,Negative,0.0,-1.2634960412979126,0.8840387463569641,0.07652188837528229,0.03943940997123718
IM6HW1HwHhM$_$11,Positive,Negative,1.0,-0.02423597313463688,0.3823278546333313,0.3200083374977112,0.2976638078689575
IM6HW1HwHhM$_$15,Positive,Positive,1.0,0.6941395998001099,0.05747855827212334,0.20117230713367462,0.7413491010665894
IM6HW1HwHhM$_$17,Neutral,Positive,0.0,0.8670805096626282,0.05173421651124954,0.15263229608535767,0.7956334948539734
IUmxJNs2zaY$_$3,Positive,Positive,0.3333333432674408,0.2315012663602829,0.1022343635559082,0.491077184677124,0.40668851137161255
IUmxJNs2zaY$_$2,Positive,Neutral,0.6666666865348816,0.0,0.281734436750412,0.522667646408081,0.19559796154499054
JAnRCQ9A0vI$_$1,Neutral,Positive,0.0,0.4483594298362732,0.07083972543478012,0.34702926874160767,0.582131028175354
JAnRCQ9A0vI$_$0,Neutral,Neutral,0.0,0.0,0.13595227897167206,0.5435854196548462,0.32046228647232056
JAnRCQ9A0vI$_$3,Positive,Positive,1.0,1.0504215955734253,0.042544372379779816,0.12981148064136505,0.8276441693305969
JAnRCQ9A0vI$_$2,Positive,Positive,1.0,0.8853266835212708,0.045114658772945404,0.15658091008663177,0.7983044385910034
JAnRCQ9A0vI$_$5,Neutral,Positive,0.0,0.5648205280303955,0.05055006220936775,0.2710283696651459,0.6784215569496155
JAnRCQ9A0vI$_$4,Neutral,Positive,0.0,0.26648470759391785,0.09458781778812408,0.47173017263412476,0.4336819648742676
JAnRCQ9A0vI$_$8,Positive,Positive,1.3333333730697632,0.58506840467453,0.06719236820936203,0.2789728343486786,0.6538347601890564
JOK1SSmPtFw$_$10,Neutral,Neutral,0.0,0.0,0.09335201978683472,0.5580909848213196,0.3485569953918457
JOK1SSmPtFw$_$13,Negative,Positive,-0.6666666865348816,0.5580784678459167,0.09506038576364517,0.26451268792152405,0.6404269337654114
JOK1SSmPtFw$_$14,Neutral,Neutral,0.0,0.0,0.11343482881784439,0.5615471601486206,0.3250180184841156
JOK1SSmPtFw$_$16,Neutral,Positive,0.0,0.2479097843170166,0.09085048735141754,0.48977789282798767,0.4193716049194336
JOK1SSmPtFw$_$0,Positive,Positive,1.3333333730697632,1.4530754089355469,0.02692365273833275,0.058071620762348175,0.9150047302246094
JOK1SSmPtFw$_$5,Neutral,Positive,0.0,0.3282213807106018,0.11840945482254028,0.3817046582698822,0.4998858571052551
JOK1SSmPtFw$_$4,Neutral,Positive,0.0,0.25738954544067383,0.09135724604129791,0.46993914246559143,0.43870359659194946
JOK1SSmPtFw$_$8,Neutral,Neutral,0.0,0.0,0.09895395487546921,0.5744507908821106,0.3265952467918396
JPT38CA3sGI$_$1,Positive,Positive,1.0,0.2917274832725525,0.28398364782333374,0.29865288734436035,0.4173634648323059
JPT38CA3sGI$_$0,Positive,Positive,0.6666666865348816,0.532647430896759,0.10114993900060654,0.26920706033706665,0.6296430826187134
JPT38CA3sGI$_$5,Positive,Positive,1.3333333730697632,0.3194637894630432,0.0943877100944519,0.4004825949668884,0.5051296949386597
JVpF99zuQhA$_$0,Positive,Positive,0.3333333432674408,0.2987479269504547,0.09197977185249329,0.4717751443386078,0.43624505400657654
JVpF99zuQhA$_$2,Neutral,Neutral,0.0,0.0,0.13467930257320404,0.5388258695602417,0.32649487257003784
JVpF99zuQhA$_$4,Neutral,Neutral,0.0,0.0,0.13114751875400543,0.5777133703231812,0.2911390960216522
K0m1tO3Ybyc$_$15,Neutral,Positive,0.0,0.6286219358444214,0.08461876213550568,0.22450146079063416,0.690879762172699
K0m1tO3Ybyc$_$8,Negative,Positive,-1.3333333730697632,0.41979464888572693,0.232147216796875,0.24191531538963318,0.5259374380111694
K8gp7ncdUl8$_$5,Positive,Negative,1.0,-0.02214178442955017,0.32413116097450256,0.3951120972633362,0.28075677156448364
KDjl2exStlI$_$10,Neutral,Neutral,0.0,0.0,0.24625864624977112,0.5865768194198608,0.16716456413269043
KDjl2exStlI$_$13,Neutral,Neutral,0.0,0.0,0.28501445055007935,0.5665494203567505,0.14843611419200897
KDjl2exStlI$_$5,Positive,Neutral,0.3333333432674408,0.0,0.16811202466487885,0.5824215412139893,0.2494664192199707
KDjl2exStlI$_$4,Neutral,Neutral,0.0,0.0,0.1332375705242157,0.6072908639907837,0.259471595287323
KkKWFZZmmCM$_$1,Neutral,Positive,0.0,0.8759487271308899,0.0803513303399086,0.149722620844841,0.7699260711669922
KpMCvUyQCXg$_$1,Neutral,Neutral,0.0,0.0,0.3095247745513916,0.424455463886261,0.2660197615623474
KpMCvUyQCXg$_$3,Negative,Neutral,-0.3333333432674408,0.0,0.27680307626724243,0.469529926776886,0.25366705656051636
KpMCvUyQCXg$_$5,Positive,Positive,0.3333333432674408,0.3901693522930145,0.10137776285409927,0.36348551511764526,0.5351366996765137
L1eFHRQGFeg$_$2,Positive,Positive,0.3333333432674408,0.266458660364151,0.24722714722156525,0.2932252287864685,0.45954766869544983
MCsvw5-7lVE$_$1,Positive,Positive,1.3333333730697632,0.8776229619979858,0.04792455583810806,0.14322924613952637,0.808846116065979
MCsvw5-7lVE$_$2,Positive,Positive,0.6666666865348816,0.7007828950881958,0.06035267561674118,0.20264124870300293,0.7370060682296753
MCsvw5-7lVE$_$4,Neutral,Positive,0.0,0.6530753374099731,0.061238788068294525,0.1973472386598587,0.741413950920105
MMpo2bDk-DU$_$10,Negative,Positive,-0.3333333432674408,0.13973765075206757,0.26082906126976013,0.3763663172721863,0.3628045916557312
MMpo2bDk-DU$_$17,Negative,Negative,-0.6666666865348816,-0.06852788478136063,0.360090434551239,0.3912205100059509,0.24868908524513245
MMpo2bDk-DU$_$16,Negative,Negative,-1.0,-0.041570939123630524,0.34514471888542175,0.40051960945129395,0.2543356418609619
MMpo2bDk-DU$_$19,Positive,Positive,1.6666666269302368,0.9558650255203247,0.04302611202001572,0.13868620991706848,0.8182876706123352
MjaaudUc5-4$_$1,Neutral,Negative,0.0,-0.8983722925186157,0.7976495027542114,0.13507740199565887,0.06727318465709686
MjaaudUc5-4$_$0,Negative,Positive,-0.3333333432674408,0.48534926772117615,0.12388364970684052,0.26826372742652893,0.6078526377677917
MjaaudUc5-4$_$3,Positive,Positive,0.6666666865348816,0.6534018516540527,0.09578971564769745,0.22104787826538086,0.6831624507904053
MjaaudUc5-4$_$6,Positive,Negative,0.6666666865348816,-0.44518929719924927,0.5912294387817383,0.2425498217344284,0.1662207543849945
MoQmPA7Q07Q$_$1,Positive,Positive,1.3333333730697632,0.4496023654937744,0.11438290774822235,0.2723180651664734,0.6132990121841431
MoQmPA7Q07Q$_$2,Positive,Positive,1.6666666269302368,1.4959831237792969,0.027444398030638695,0.05188030004501343,0.9206752777099609
N1X63d_jgmw$_$5,Positive,Positive,0.3333333432674408,0.10833469778299332,0.27644696831703186,0.3440832793712616,0.37946978211402893
N5xfBtD6rLY$_$7,Positive,Positive,0.6666666865348816,0.2668943405151367,0.07124967128038406,0.5067213177680969,0.4220290184020996
NoZsdSGnNpI$_$7,Neutral,Positive,0.0,0.47215643525123596,0.15125349164009094,0.251653790473938,0.5970927476882935
Nrurc5sMUOE$_$5,Negative,Negative,-0.3333333432674408,-0.9215661287307739,0.8049376606941223,0.12987098097801208,0.06519132107496262
Nrurc5sMUOE$_$7,Neutral,Negative,0.0,-0.25784599781036377,0.4199725091457367,0.438171923160553,0.14185555279254913
Nrurc5sMUOE$_$8,Neutral,Negative,0.0,-0.14602908492088318,0.39247041940689087,0.41619402170181274,0.1913355439901352
NzvNW7vP-Co$_$5,Positive,Positive,1.3333333730697632,1.1475366353988647,0.05090377479791641,0.10963146388530731,0.8394647836685181
NzvNW7vP-Co$_$4,Neutral,Neutral,0.0,0.0,0.28891462087631226,0.4879346787929535,0.22315070033073425
NzvNW7vP-Co$_$7,Neutral,Positive,0.0,0.6060381531715393,0.16447490453720093,0.21149413287639618,0.6240310072898865
OLP0nCKwU6k$_$6,Negative,Negative,-0.6666666865348816,-0.19475552439689636,0.3994596600532532,0.4425939619541168,0.15794643759727478
OrYBtyO0aPI$_$1,Positive,Negative,0.6666666865348816,-0.20042797923088074,0.4476222097873688,0.38262104988098145,0.16975674033164978
OrYBtyO0aPI$_$4,Positive,Positive,1.0,0.7428263425827026,0.053271789103746414,0.19682487845420837,0.7499033212661743
PboaYD5hlG8$_$10,Positive,Positive,1.0,0.5851208567619324,0.056960005313158035,0.26347795128822327,0.6795620322227478
PboaYD5hlG8$_$3,Positive,Positive,1.3333333730697632,0.810003399848938,0.06393320858478546,0.16811072826385498,0.767956018447876
PboaYD5hlG8$_$2,Negative,Positive,-0.6666666865348816,0.4251181185245514,0.07827025651931763,0.3753049969673157,0.5464247465133667
PboaYD5hlG8$_$7,Neutral,Neutral,0.0,0.0,0.2170499563217163,0.46093320846557617,0.32201680541038513
PboaYD5hlG8$_$9,Neutral,Negative,0.0,-0.056232474744319916,0.3404904007911682,0.3848392367362976,0.2746703326702118
PboaYD5hlG8$_$8,Negative,Negative,-1.3333333730697632,-0.9469022750854492,0.7978271842002869,0.10980074107646942,0.09237200021743774
Pt-D0LUHDSc$_$2,Positive,Positive,0.3333333432674408,1.2358006238937378,0.030217161402106285,0.08906440436840057,0.8807185292243958
PwapK9d8IGk$_$4,Neutral,Neutral,0.0,0.0,0.28436604142189026,0.4421514570713043,0.2734825015068054
PyQrAYl1bFs$_$0,Positive,Positive,1.0,0.6232805848121643,0.05008343979716301,0.24994716048240662,0.6999694108963013
PyQrAYl1bFs$_$3,Positive,Positive,2.0,1.3858143091201782,0.036069951951503754,0.06646847724914551,0.8974615931510925
PyQrAYl1bFs$_$4,Positive,Positive,0.1666666716337204,0.9008285403251648,0.05628610774874687,0.15520456433296204,0.7885094285011292
Q4WzApjaCNI$_$0,Positive,Positive,0.6666666865348816,0.5864909887313843,0.06909376382827759,0.2600439488887787,0.6708622574806213
Q7S0tX4FUNA$_$4,Positive,Neutral,0.6666666865348816,0.0,0.19915388524532318,0.48250502347946167,0.31834107637405396
Q7S0tX4FUNA$_$7,Positive,Neutral,0.6666666865348816,0.0,0.125736266374588,0.5138579607009888,0.3604057729244232
Q7S0tX4FUNA$_$8,Negative,Negative,-0.6666666865348816,-0.1921372264623642,0.5018836259841919,0.303901344537735,0.19421504437923431
Qa6Yz62V-Yc$_$0,Positive,Neutral,0.6666666865348816,0.0,0.3294703960418701,0.4308239817619324,0.23970560729503632
QjcQx8_PQfw$_$10,Positive,Positive,1.0,1.0083754062652588,0.04964014142751694,0.11915068328380585,0.8312091827392578
QjcQx8_PQfw$_$7,Negative,Neutral,-0.3333333432674408,0.0,0.24845869839191437,0.4575797915458679,0.29396146535873413
QpchvHpGFc8$_$3,Positive,Positive,0.6666666865348816,0.14222173392772675,0.1887003481388092,0.44474753737449646,0.3665521442890167
RArhIHk4Qs4$_$13,Positive,Negative,0.3333333432674408,-0.028577765449881554,0.33042675256729126,0.38908863067626953,0.2804846465587616
RArhIHk4Qs4$_$17,Neutral,Negative,0.0,-0.9282627105712891,0.8107761144638062,0.10716302692890167,0.082060806453228
RArhIHk4Qs4$_$16,Positive,Negative,0.3333333432674408,-0.6829298734664917,0.7331663966178894,0.19327053427696228,0.07356305420398712
RArhIHk4Qs4$_$19,Positive,Neutral,0.3333333432674408,0.0,0.1605302393436432,0.6440843343734741,0.19538548588752747
RArhIHk4Qs4$_$1,Neutral,Positive,0.0,0.33718937635421753,0.07743026316165924,0.40733423829078674,0.5152354836463928
RArhIHk4Qs4$_$2,Positive,Positive,0.3333333432674408,0.16324688494205475,0.21151748299598694,0.3897154927253723,0.39876699447631836
RArhIHk4Qs4$_$7,Positive,Positive,0.3333333432674408,0.35769176483154297,0.11601035296916962,0.3609657287597656,0.5230239629745483
RArhIHk4Qs4$_$6,Positive,Negative,0.3333333432674408,-0.5236459374427795,0.617685079574585,0.2708641290664673,0.11145081371068954
RArhIHk4Qs4$_$8,Neutral,Negative,0.0,-0.06794080138206482,0.41999611258506775,0.23101091384887695,0.3489929139614105
RArhIHk4Qs4$_$21,Neutral,Positive,0.0,0.7677044868469238,0.04311203956604004,0.16348937153816223,0.7933986186981201
ROcTx5VEn7o$_$11,Neutral,Positive,0.0,0.18841758370399475,0.14725534617900848,0.4679516851902008,0.3847929835319519
ROcTx5VEn7o$_$1,Positive,Neutral,0.3333333432674408,0.0,0.13845258951187134,0.5751291513442993,0.28641825914382935
ROcTx5VEn7o$_$5,Negative,Negative,-0.3333333432674408,-0.16482505202293396,0.3910282850265503,0.4392758309841156,0.1696958839893341
ROcTx5VEn7o$_$9,Neutral,Neutral,0.0,0.0,0.22811856865882874,0.5415288209915161,0.23035264015197754
RrGpzInAwCg$_$0,Positive,Positive,0.6666666865348816,0.36076343059539795,0.10800526291131973,0.4056667685508728,0.48632797598838806
RzOFxDk26p0$_$1,Positive,Positive,1.3333333730697632,1.4956028461456299,0.03223628178238869,0.05962720513343811,0.9081364870071411
RzOFxDk26p0$_$0,Positive,Positive,1.3333333730697632,0.20244526863098145,0.11750489473342896,0.48702073097229004,0.395474374294281
SHa756SwGJQ$_$0,Positive,Neutral,0.3333333432674408,0.0,0.19243481755256653,0.5147234201431274,0.2928418219089508
SHa756SwGJQ$_$2,Neutral,Positive,0.0,0.39180436730384827,0.10238610208034515,0.3434218764305115,0.554192066192627
SHa756SwGJQ$_$4,Negative,Negative,-1.0,-0.27099835872650146,0.4863204061985016,0.3553961217403412,0.15828344225883484
SHa756SwGJQ$_$7,Positive,Negative,0.3333333432674408,-0.4368770718574524,0.5850515961647034,0.2909606993198395,0.12398771941661835
SHa756SwGJQ$_$6,Neutral,Neutral,0.0,0.0,0.14018812775611877,0.48086339235305786,0.378948450088501
TH32jop4FiI$_$15,Positive,Negative,0.3333333432674408,-0.40262240171432495,0.5850392580032349,0.29066234827041626,0.12429835647344589
TH32jop4FiI$_$17,Positive,Positive,1.0,0.4427320957183838,0.1158921867609024,0.2844657301902771,0.5996420979499817
TWszOxkOV0w$_$1,Negative,Negative,-2.3333332538604736,-0.5611404180526733,0.6896457672119141,0.19048114120960236,0.11987312138080597
TXCXFYIc3Yo$_$16,Positive,Positive,2.0,0.142135888338089,0.16769477725028992,0.4565090239048004,0.37579625844955444
TXCXFYIc3Yo$_$2,Positive,Positive,0.6666666865348816,0.378104031085968,0.10928115993738174,0.3474576473236084,0.5432611703872681
TXCXFYIc3Yo$_$7,Positive,Positive,1.3333333730697632,0.1133769154548645,0.3341079652309418,0.2853326201438904,0.38055938482284546
TXCXFYIc3Yo$_$6,Positive,Positive,1.3333333730697632,0.28813228011131287,0.2016352415084839,0.33965906500816345,0.45870572328567505
TYJzg5IJN8o$_$11,Negative,Negative,-0.3333333432674408,-0.27340641617774963,0.487481027841568,0.3476155400276184,0.164903461933136
TYJzg5IJN8o$_$10,Negative,Negative,-0.3333333432674408,-0.3780708909034729,0.543485164642334,0.3312015235424042,0.12531329691410065
TYJzg5IJN8o$_$14,Positive,Positive,1.0,0.7617398500442505,0.06384317576885223,0.1810694932937622,0.7550873756408691
TYJzg5IJN8o$_$0,Positive,Positive,1.3333333730697632,0.5223649144172668,0.07938951998949051,0.28010308742523193,0.6405073404312134
TYJzg5IJN8o$_$4,Positive,Positive,0.3333333432674408,0.37320607900619507,0.1079157218337059,0.36347419023513794,0.528610110282898
TYJzg5IJN8o$_$7,Neutral,Positive,0.0,1.3597333431243896,0.04515647143125534,0.07555139809846878,0.8792921304702759
Uc_6d-fkZEc$_$3,Neutral,Positive,0.0,0.839377224445343,0.046284597367048264,0.15895938873291016,0.7947560548782349
UlTJmndbGHM$_$1,Positive,Positive,1.6666666269302368,1.621461272239685,0.02604515478014946,0.052362263202667236,0.9215925931930542
UlTJmndbGHM$_$4,Negative,Negative,-1.0,-0.5257492065429688,0.6889523267745972,0.19454117119312286,0.1165064349770546
VbV9S4svrTg$_$13,Neutral,Positive,0.0,0.5867484211921692,0.06196967512369156,0.24374505877494812,0.6942852735519409
